II,I,OBERON,"But do it when the next thing he espies"
II,I,OBERON,"May be the lady: thou shalt know the man"
II,I,OBERON,"By the Athenian garments he hath on."
II,I,OBERON,"Effect it with some care, that he may prove"
II,I,OBERON,"More fond on her than she upon her love:"
II,I,OBERON,"And look thou meet me ere the first cock crow."
II,I,PUCK,"Fear not, my lord, your servant shall do so."
II,II,TITANIA,"Come, now a roundel and a fairy song;"
II,II,TITANIA,"Then, for the third part of a minute, hence;"
II,II,TITANIA,"Some to kill cankers in the musk-rose buds,"
II,II,TITANIA,"Some war with rere-mice for their leathern wings,"
II,II,TITANIA,"To make my small elves coats, and some keep back"
II,II,TITANIA,"The clamorous owl that nightly hoots and wonders"
II,II,TITANIA,"At our quaint spirits. Sing me now asleep;"
II,II,TITANIA,"Then to your offices and let me rest."
II,II,TITANIA,"You spotted snakes with double tongue,"
II,II,TITANIA,"Thorny hedgehogs, be not seen;"
II,II,TITANIA,"Newts and blind-worms, do no wrong,"
II,II,TITANIA,"Come not near our fairy queen."
II,II,TITANIA,"Philomel, with melody"
II,II,TITANIA,"Sing in our sweet lullaby;"
II,II,TITANIA,"Lulla, lulla, lullaby, lulla, lulla, lullaby:"
II,II,TITANIA,"Never harm,"
II,II,TITANIA,"Nor spell nor charm,"
II,II,TITANIA,"Come our lovely lady nigh;"
II,II,TITANIA,"So, good night, with lullaby."
II,II,TITANIA,"Weaving spiders, come not here;"
II,II,TITANIA,"Hence, you long-legg'd spinners, hence!"
II,II,TITANIA,"Beetles black, approach not near;"
II,II,TITANIA,"Worm nor snail, do no offence."
II,II,TITANIA,"Philomel, with melody, &c."
II,II,Fairy,"Hence, away! now all is well:"
II,II,Fairy,"One aloof stand sentinel."
II,II,OBERON,"What thou seest when thou dost wake,"
II,II,OBERON,"Do it for thy true-love take,"
II,II,OBERON,"Love and languish for his sake:"
II,II,OBERON,"Be it ounce, or cat, or bear,"
II,II,OBERON,"Pard, or boar with bristled hair,"
II,II,OBERON,"In thy eye that shall appear"
II,II,OBERON,"When thou wakest, it is thy dear:"
II,II,OBERON,"Wake when some vile thing is near."
II,II,LYSANDER,"Fair love, you faint with wandering in the wood;"
II,II,LYSANDER,"And to speak troth, I have forgot our way:"
II,II,LYSANDER,"We'll rest us, Hermia, if you think it good,"
II,II,LYSANDER,"And tarry for the comfort of the day."
II,II,HERMIA,"Be it so, Lysander: find you out a bed;"
II,II,HERMIA,"For I upon this bank will rest my head."
II,II,LYSANDER,"One turf shall serve as pillow for us both;"
II,II,LYSANDER,"One heart, one bed, two bosoms and one troth."
II,II,HERMIA,"Nay, good Lysander; for my sake, my dear,"
II,II,HERMIA,"Lie further off yet, do not lie so near."
II,II,LYSANDER,"O, take the sense, sweet, of my innocence!"
II,II,LYSANDER,"Love takes the meaning in love's conference."
II,II,LYSANDER,"I mean, that my heart unto yours is knit"
II,II,LYSANDER,"So that but one heart we can make of it;"
II,II,LYSANDER,"Two bosoms interchained with an oath;"
II,II,LYSANDER,"So then two bosoms and a single troth."
II,II,LYSANDER,"Then by your side no bed-room me deny;"
II,II,LYSANDER,"For lying so, Hermia, I do not lie."
II,II,HERMIA,"Lysander riddles very prettily:"
II,II,HERMIA,"Now much beshrew my manners and my pride,"
II,II,HERMIA,"If Hermia meant to say Lysander lied."
II,II,HERMIA,"But, gentle friend, for love and courtesy"
II,II,HERMIA,"Lie further off; in human modesty,"
II,II,HERMIA,"Such separation as may well be said"
II,II,HERMIA,"Becomes a virtuous bachelor and a maid,"
II,II,HERMIA,"So far be distant; and, good night, sweet friend:"
II,II,HERMIA,"Thy love ne'er alter till thy sweet life end!"
II,II,LYSANDER,"Amen, amen, to that fair prayer, say I;"
II,II,LYSANDER,"And then end life when I end loyalty!"
II,II,LYSANDER,"Here is my bed: sleep give thee all his rest!"
II,II,HERMIA,"With half that wish the wisher's eyes be press'd!"
II,II,PUCK,"Through the forest have I gone."
II,II,PUCK,"But Athenian found I none,"
II,II,PUCK,"On whose eyes I might approve"
II,II,PUCK,"This flower's force in stirring love."
II,II,PUCK,"Night and silence.--Who is here?"
II,II,PUCK,"Weeds of Athens he doth wear:"
II,II,PUCK,"This is he, my master said,"
II,II,PUCK,"Despised the Athenian maid;"
II,II,PUCK,"And here the maiden, sleeping sound,"
II,II,PUCK,"On the dank and dirty ground."
II,II,PUCK,"Pretty soul! she durst not lie"
II,II,PUCK,"Near this lack-love, this kill-courtesy."
II,II,PUCK,"Churl, upon thy eyes I throw"
II,II,PUCK,"All the power this charm doth owe."
II,II,PUCK,"When thou wakest, let love forbid"
II,II,PUCK,"Sleep his seat on thy eyelid:"
II,II,PUCK,"So awake when I am gone;"
II,II,PUCK,"For I must now to Oberon."
II,II,HELENA,"Stay, though thou kill me, sweet Demetrius."
II,II,DEMETRIUS,"I charge thee, hence, and do not haunt me thus."
II,II,HELENA,"O, wilt thou darkling leave me? do not so."
II,II,DEMETRIUS,"Stay, on thy peril: I alone will go."
II,II,HELENA,"O, I am out of breath in this fond chase!"
II,II,HELENA,"The more my prayer, the lesser is my grace."
II,II,HELENA,"Happy is Hermia, wheresoe'er she lies;"
II,II,HELENA,"For she hath blessed and attractive eyes."
II,II,HELENA,"How came her eyes so bright? Not with salt tears:"
II,II,HELENA,"If so, my eyes are oftener wash'd than hers."
II,II,HELENA,"No, no, I am as ugly as a bear;"
II,II,HELENA,"For beasts that meet me run away for fear:"
II,II,HELENA,"Therefore no marvel though Demetrius"
II,II,HELENA,"Do, as a monster fly my presence thus."
II,II,HELENA,"What wicked and dissembling glass of mine"
II,II,HELENA,"Made me compare with Hermia's sphery eyne?"
II,II,HELENA,"But who is here? Lysander! on the ground!"
II,II,HELENA,"Dead? or asleep? I see no blood, no wound."
II,II,HELENA,"Lysander if you live, good sir, awake."
II,II,LYSANDER,"Transparent Helena! Nature shows art,"
II,II,LYSANDER,"That through thy bosom makes me see thy heart."
II,II,LYSANDER,"Where is Demetrius? O, how fit a word"
II,II,LYSANDER,"Is that vile name to perish on my sword!"
II,II,HELENA,"Do not say so, Lysander; say not so"
II,II,HELENA,"What though he love your Hermia? Lord, what though?"
II,II,HELENA,"Yet Hermia still loves you: then be content."
II,II,LYSANDER,"Content with Hermia! No; I do repent"
II,II,LYSANDER,"The tedious minutes I with her have spent."
II,II,LYSANDER,"Not Hermia but Helena I love:"
II,II,LYSANDER,"Who will not change a raven for a dove?"
II,II,LYSANDER,"The will of man is by his reason sway'd;"
II,II,LYSANDER,"And reason says you are the worthier maid."
II,II,LYSANDER,"Things growing are not ripe until their season"
II,II,LYSANDER,"So I, being young, till now ripe not to reason;"
II,II,LYSANDER,"And touching now the point of human skill,"
II,II,LYSANDER,"Reason becomes the marshal to my will"
II,II,LYSANDER,"And leads me to your eyes, where I o'erlook"
II,II,LYSANDER,"Love's stories written in love's richest book."
II,II,HELENA,"Wherefore was I to this keen mockery born?"
II,II,HELENA,"When at your hands did I deserve this scorn?"
II,II,HELENA,"Is't not enough, is't not enough, young man,"
II,II,HELENA,"That I did never, no, nor never can,"
II,II,HELENA,"Deserve a sweet look from Demetrius' eye,"
II,II,HELENA,"But you must flout my insufficiency?"
II,II,HELENA,"Good troth, you do me wrong, good sooth, you do,"
II,II,HELENA,"In such disdainful manner me to woo."
II,II,HELENA,"But fare you well: perforce I must confess"
II,II,HELENA,"I thought you lord of more true gentleness."
II,II,HELENA,"O, that a lady, of one man refused."
II,II,HELENA,"Should of another therefore be abused!"
II,II,LYSANDER,"She sees not Hermia. Hermia, sleep thou there:"
II,II,LYSANDER,"And never mayst thou come Lysander near!"
II,II,LYSANDER,"For as a surfeit of the sweetest things"
II,II,LYSANDER,"The deepest loathing to the stomach brings,"
II,II,LYSANDER,"Or as tie heresies that men do leave"
II,II,LYSANDER,"Are hated most of those they did deceive,"
II,II,LYSANDER,"So thou, my surfeit and my heresy,"
II,II,LYSANDER,"Of all be hated, but the most of me!"
II,II,LYSANDER,"And, all my powers, address your love and might"
II,II,LYSANDER,"To honour Helen and to be her knight!"
II,II,HERMIA,"To pluck this crawling serpent from my breast!"
II,II,HERMIA,"Ay me, for pity! what a dream was here!"
II,II,HERMIA,"Lysander, look how I do quake with fear:"
II,II,HERMIA,"Methought a serpent eat my heart away,"
II,II,HERMIA,"And you sat smiling at his cruel pray."
II,II,HERMIA,"Lysander! what, removed? Lysander! lord!"
II,II,HERMIA,"What, out of hearing? gone? no sound, no word?"
II,II,HERMIA,"Alack, where are you speak, an if you hear;"
II,II,HERMIA,"Speak, of all loves! I swoon almost with fear."
II,II,HERMIA,"No? then I well perceive you all not nigh"
II,II,HERMIA,"Either death or you I'll find immediately."
