II,V,LAUNCE,"Because thou hast not so much charity in thee as to"
II,V,LAUNCE,"go to the ale with a Christian. Wilt thou go?"
II,V,SPEED,"At thy service."
II,VI,PROTEUS,"To leave my Julia, shall I be forsworn;"
II,VI,PROTEUS,"To love fair Silvia, shall I be forsworn;"
II,VI,PROTEUS,"To wrong my friend, I shall be much forsworn;"
II,VI,PROTEUS,"And even that power which gave me first my oath"
II,VI,PROTEUS,"Provokes me to this threefold perjury;"
II,VI,PROTEUS,"Love bade me swear and Love bids me forswear."
II,VI,PROTEUS,"O sweet-suggesting Love, if thou hast sinned,"
II,VI,PROTEUS,"Teach me, thy tempted subject, to excuse it!"
II,VI,PROTEUS,"At first I did adore a twinkling star,"
II,VI,PROTEUS,"But now I worship a celestial sun."
II,VI,PROTEUS,"Unheedful vows may heedfully be broken,"
II,VI,PROTEUS,"And he wants wit that wants resolved will"
II,VI,PROTEUS,"To learn his wit to exchange the bad for better."
II,VI,PROTEUS,"Fie, fie, unreverend tongue! to call her bad,"
II,VI,PROTEUS,"Whose sovereignty so oft thou hast preferr'd"
II,VI,PROTEUS,"With twenty thousand soul-confirming oaths."
II,VI,PROTEUS,"I cannot leave to love, and yet I do;"
II,VI,PROTEUS,"But there I leave to love where I should love."
II,VI,PROTEUS,"Julia I lose and Valentine I lose:"
II,VI,PROTEUS,"If I keep them, I needs must lose myself;"
II,VI,PROTEUS,"If I lose them, thus find I by their loss"
II,VI,PROTEUS,"For Valentine myself, for Julia Silvia."
II,VI,PROTEUS,"I to myself am dearer than a friend,"
II,VI,PROTEUS,"For love is still most precious in itself;"
II,VI,PROTEUS,"And Silvia--witness Heaven, that made her fair!--"
II,VI,PROTEUS,"Shows Julia but a swarthy Ethiope."
II,VI,PROTEUS,"I will forget that Julia is alive,"
II,VI,PROTEUS,"Remembering that my love to her is dead;"
II,VI,PROTEUS,"And Valentine I'll hold an enemy,"
II,VI,PROTEUS,"Aiming at Silvia as a sweeter friend."
II,VI,PROTEUS,"I cannot now prove constant to myself,"
II,VI,PROTEUS,"Without some treachery used to Valentine."
II,VI,PROTEUS,"This night he meaneth with a corded ladder"
II,VI,PROTEUS,"To climb celestial Silvia's chamber-window,"
II,VI,PROTEUS,"Myself in counsel, his competitor."
II,VI,PROTEUS,"Now presently I'll give her father notice"
II,VI,PROTEUS,"Of their disguising and pretended flight;"
II,VI,PROTEUS,"Who, all enraged, will banish Valentine;"
II,VI,PROTEUS,"For Thurio, he intends, shall wed his daughter;"
II,VI,PROTEUS,"But, Valentine being gone, I'll quickly cross"
II,VI,PROTEUS,"By some sly trick blunt Thurio's dull proceeding."
II,VI,PROTEUS,"Love, lend me wings to make my purpose swift,"
II,VI,PROTEUS,"As thou hast lent me wit to plot this drift!"
II,VII,JULIA,"Counsel, Lucetta; gentle girl, assist me;"
II,VII,JULIA,"And even in kind love I do conjure thee,"
II,VII,JULIA,"Who art the table wherein all my thoughts"
II,VII,JULIA,"Are visibly character'd and engraved,"
II,VII,JULIA,"To lesson me and tell me some good mean"
II,VII,JULIA,"How, with my honour, I may undertake"
II,VII,JULIA,"A journey to my loving Proteus."
II,VII,LUCETTA,"Alas, the way is wearisome and long!"
II,VII,JULIA,"A true-devoted pilgrim is not weary"
II,VII,JULIA,"To measure kingdoms with his feeble steps;"
II,VII,JULIA,"Much less shall she that hath Love's wings to fly,"
II,VII,JULIA,"And when the flight is made to one so dear,"
II,VII,JULIA,"Of such divine perfection, as Sir Proteus."
II,VII,LUCETTA,"Better forbear till Proteus make return."
II,VII,JULIA,"O, know'st thou not his looks are my soul's food?"
II,VII,JULIA,"Pity the dearth that I have pined in,"
